,PERMNO,TICKER,DLSTCD,bankrupt,date,year,quarter
26824,91947,UNG,100.0,0,2019-12-31,2019,4
26825,91948,BLV,100.0,0,2019-12-31,2019,4
26826,91949,BIV,100.0,0,2019-12-31,2019,4
26827,91950,BSV,100.0,0,2019-12-31,2019,4
26828,91951,SHSB,231.0,0,1987-08-31,1987,3
26829,91952,BND,100.0,0,2019-12-31,2019,4
26830,91953,QQQ,100.0,0,2019-12-31,2019,4
26831,91954,ARCW,552.0,0,2019-07-31,2019,3
26832,91955,ASFN,552.0,0,2011-01-31,2011,1
26833,91956,CMSB,233.0,0,2015-04-30,2015,2
26834,91957,COMV,233.0,0,2012-05-31,2012,2
26835,91958,DEEP,580.0,0,2008-04-30,2008,2
26836,91959,ESSA,100.0,0,2019-12-31,2019,4
26837,91961,IEAM,580.0,0,2008-02-29,2008,1
26838,91962,NHPI,584.0,0,2008-04-30,2008,2
26839,91963,OCNF,241.0,0,2011-11-30,2011,4
26840,91964,OPTT,100.0,0,2019-12-31,2019,4
26841,91965,OREX,561.0,0,2018-04-30,2018,2
26842,91966,PNNT,100.0,0,2019-12-31,2019,4
26843,91967,SYUT,233.0,0,2017-05-31,2017,2
26844,91968,TFSL,100.0,0,2019-12-31,2019,4
26845,91969,DLGC,560.0,0,2013-04-30,2013,2
26846,91970,SWPA,231.0,0,1998-12-31,1998,4
26847,91971,VRUS,233.0,0,2012-01-31,2012,1
26848,91972,LFC,551.0,0,1995-10-31,1995,4
26849,91973,ATV,100.0,0,2019-12-31,2019,4
26850,91974,AGC,231.0,0,2018-08-31,2018,3
26851,91975,ACM,100.0,0,2019-12-31,2019,4
26852,91976,ANV,574.0,1,2015-03-31,2015,1
26853,91977,BGS,100.0,0,2019-12-31,2019,4
26854,91978,BGY,100.0,0,2019-12-31,2019,4
26855,91979,CAI,100.0,0,2019-12-31,2019,4
26856,91980,CHM,520.0,0,2009-03-31,2009,1
26857,91981,CGW,231.0,0,2018-04-30,2018,2
26858,91982,BUS,470.0,0,2009-06-30,2009,2
26859,91983,CLR,100.0,0,2019-12-31,2019,4
26860,91984,CXZ,570.0,0,2013-06-28,2013,2
26861,91985,DXI,520.0,0,2016-08-31,2016,3
26862,91986,PNUT,580.0,0,1987-11-30,1987,4
26863,91987,DEK,450.0,0,2009-02-27,2009,1
26864,91988,DPO,231.0,0,2014-12-31,2014,4
26865,91989,FAB,100.0,0,2019-12-31,2019,4
26866,91990,FAD,100.0,0,2019-12-31,2019,4
26867,91991,FGB,100.0,0,2019-12-31,2019,4
26868,91992,FRI,100.0,0,2019-12-31,2019,4
26869,91993,FEX,100.0,0,2019-12-31,2019,4
26870,91994,SPEK,233.0,0,1998-07-31,1998,3
26871,91995,FXD,100.0,0,2019-12-31,2019,4
26872,91996,FXG,100.0,0,2019-12-31,2019,4
26873,91997,FXN,100.0,0,2019-12-31,2019,4
26874,91998,FXO,100.0,0,2019-12-31,2019,4
26875,91999,FXH,100.0,0,2019-12-31,2019,4
26876,92000,FXR,100.0,0,2019-12-31,2019,4
26877,92001,FXZ,100.0,0,2019-12-31,2019,4
26878,92002,FXL,100.0,0,2019-12-31,2019,4
26879,92003,FXU,100.0,0,2019-12-31,2019,4
26880,92004,FYX,100.0,0,2019-12-31,2019,4
26881,92005,FNX,100.0,0,2019-12-31,2019,4
26882,92006,SPCT,560.0,0,1989-06-30,1989,2
26883,92007,FTA,100.0,0,2019-12-31,2019,4
26884,92008,FTC,100.0,0,2019-12-31,2019,4
26885,92009,HQS,580.0,0,2011-04-29,2011,2
26886,92010,JMP,100.0,0,2019-12-31,2019,4
26887,92011,SMOG,100.0,0,2019-12-31,2019,4
26888,92012,NBF,574.0,1,2009-04-30,2009,2
26889,92013,NWA,231.0,0,2008-10-31,2008,4
26890,92014,SPRT,560.0,0,1987-12-31,1987,4
26891,92015,ORS,584.0,0,2011-10-31,2011,4
26892,92016,HNW,100.0,0,2019-12-31,2019,4
26893,92017,RAF,231.0,0,2009-06-30,2009,2
26894,92018,RRR,241.0,0,2012-04-30,2012,2
26895,92019,SLS,232.0,0,2011-04-29,2011,2
26896,92020,GEN,100.0,0,2019-12-31,2019,4
26897,92021,SLH,233.0,0,2016-03-31,2016,1
26898,92022,SPLF,560.0,0,1992-02-28,1992,1
26899,92023,SPAB,100.0,0,2019-12-31,2019,4
26900,92024,SPIP,100.0,0,2019-12-31,2019,4
26901,92025,SPTL,100.0,0,2019-12-31,2019,4
26902,92026,SPTI,100.0,0,2019-12-31,2019,4
26903,92027,BIL,100.0,0,2019-12-31,2019,4
26904,92028,TNF,450.0,0,2009-04-30,2009,2
26905,92029,TRS,100.0,0,2019-12-31,2019,4
26906,92030,GBH,570.0,0,2009-10-30,2009,4
26907,92031,QXM,584.0,0,2012-05-31,2012,2
26908,92032,ALBO,100.0,0,2019-12-31,2019,4
26909,92033,BNVI,552.0,0,2012-02-29,2012,1
26910,92034,CAVM,241.0,0,2018-07-31,2018,3
26911,92035,CLNE,100.0,0,2019-12-31,2019,4
26912,92036,CSUN,560.0,0,2016-03-31,2016,1
26913,92037,EMDA,560.0,0,2008-12-31,2008,4
26914,92038,ENOC,233.0,0,2017-08-31,2017,3
26915,92039,EURX,233.0,0,2011-03-31,2011,1
26916,92040,FOLD,100.0,0,2019-12-31,2019,4
26917,92041,GLRE,100.0,0,2019-12-31,2019,4
26918,92042,HLCS,560.0,0,2010-11-30,2010,4
26919,92043,IBKR,100.0,0,2019-12-31,2019,4
26920,92044,KS,233.0,0,2018-11-30,2018,4
26921,92045,LIMS,233.0,0,2010-03-31,2010,1
26922,92046,NGSX,560.0,0,2012-06-29,2012,2
26923,92047,NOEC,580.0,0,2011-03-31,2011,1
26924,92048,PINN,552.0,0,2010-09-30,2010,3
26925,92049,STAN,233.0,0,1988-04-29,1988,2
26926,92050,PODD,100.0,0,2019-12-31,2019,4
26927,92051,SDTH,584.0,0,2011-03-31,2011,1
26928,92052,TTGT,100.0,0,2019-12-31,2019,4
26929,92053,TOMO,241.0,0,2011-06-30,2011,2
26930,92054,TWER,584.0,0,2016-11-30,2016,4
26931,92055,SIRT,233.0,0,2008-06-30,2008,2
26932,92056,FNI,100.0,0,2019-12-31,2019,4
26933,92057,STRR,582.0,0,1998-08-31,1998,3
26934,92058,FIW,100.0,0,2019-12-31,2019,4
26935,92059,FCG,231.0,0,2016-04-29,2016,2
26936,92060,USRT,100.0,0,2019-12-31,2019,4
26937,92061,REM,100.0,0,2019-12-31,2019,4
26938,92062,RTL,450.0,0,2014-10-31,2014,4
26939,92063,FNIO,450.0,0,2014-10-31,2014,4
26940,92064,REZ,100.0,0,2019-12-31,2019,4
26941,92065,STBR,233.0,0,1987-12-31,1987,4
26942,92073,STTX,233.0,0,2007-06-29,2007,2
26943,92081,CODA,550.0,0,1988-12-30,1988,4
26944,92086,AERO,580.0,0,2009-05-29,2009,2
26945,92087,AUTH,233.0,0,2012-10-31,2012,4
26946,92088,BIDZ,552.0,0,2012-11-30,2012,4
26947,92089,GRBK,100.0,0,2019-12-31,2019,4
26948,92090,BKCC,100.0,0,2019-12-31,2019,4
26949,92091,BLIN,100.0,0,2019-12-31,2019,4
26950,92092,DDUP,233.0,0,2009-07-31,2009,3
26951,92093,FBRC,231.0,0,2017-06-30,2017,2
26952,92094,FCVA,241.0,0,2015-12-31,2015,4
26953,92095,INFN,100.0,0,2019-12-31,2019,4
26954,92096,JAZZ,100.0,0,2019-12-31,2019,4
26955,92097,LLNW,100.0,0,2019-12-31,2019,4
26956,92098,MMCE,570.0,0,2009-10-30,2009,4
26957,92099,TSTR,574.0,1,2010-10-29,2010,4
26958,92100,STKY,231.0,0,1998-01-30,1998,1
26959,92101,RGDX,552.0,0,2015-07-31,2015,3
26960,92102,SCOR,100.0,0,2019-12-31,2019,4
26961,92103,SPRD,233.0,0,2013-12-31,2013,4
26962,92104,STAR,233.0,0,2009-12-31,2009,4
26963,92105,BZ,233.0,0,2013-10-31,2013,4
26964,92106,HDS,470.0,0,2009-08-31,2009,3
26965,92107,PEX,470.0,0,2009-06-30,2009,2
26966,92108,BX,100.0,0,2019-12-31,2019,4
26967,92109,BWY,233.0,0,2010-06-30,2010,2
26968,92110,CHW,100.0,0,2019-12-31,2019,4
26969,92111,TIPT,100.0,0,2019-12-31,2019,4
26970,92112,KUN,570.0,0,2012-05-31,2012,2
26971,92113,CLV,450.0,0,2008-02-29,2008,1
26972,92114,KSF,450.0,0,2008-02-29,2008,1
26973,92115,LVL,231.0,0,2018-04-30,2018,2
26974,92116,EXB,450.0,0,2010-09-30,2010,3
26975,92117,JNR,450.0,0,2008-02-29,2008,1
26976,92118,CIG,100.0,0,2019-12-31,2019,4
26977,92119,DRP,332.0,0,2011-02-28,2011,1
26978,92120,DEX,100.0,0,2019-12-31,2019,4
26979,92121,DFS,100.0,0,2019-12-31,2019,4
26980,92122,DCW,331.0,0,2010-09-30,2010,3
26981,92123,GRX,100.0,0,2019-12-31,2019,4
26982,92124,HHT,450.0,0,2008-09-30,2008,3
26983,92125,IDV,100.0,0,2019-12-31,2019,4
26984,92126,LDK,551.0,0,2014-02-28,2014,1
26985,92127,MTP,231.0,0,2012-08-31,2012,3
26986,92128,JTD,100.0,0,2019-12-31,2019,4
26987,92129,CFHC,231.0,0,1997-06-30,1997,2
26988,92130,SYN,100.0,0,2019-12-31,2019,4
26989,92131,PLG,100.0,0,2019-12-31,2019,4
26990,92132,PPO,233.0,0,2015-08-31,2015,3
26991,92133,PUA,450.0,0,2009-05-29,2009,2
26992,92134,PEH,450.0,0,2009-05-29,2009,2
26993,92135,PBD,100.0,0,2019-12-31,2019,4
26994,92136,PIO,100.0,0,2019-12-31,2019,4
26995,92137,SUDS,560.0,0,1992-01-31,1992,1
26996,92138,PJO,450.0,0,2010-12-31,2010,4
26997,92139,PEF,450.0,0,2010-12-31,2010,4
26998,92140,PXF,100.0,0,2019-12-31,2019,4
26999,92141,IDHQ,100.0,0,2019-12-31,2019,4
27000,92142,PAF,450.0,0,2019-02-28,2019,1
27001,92143,PRO,100.0,0,2019-12-31,2019,4
27002,92144,SEP,231.0,0,2018-12-31,2018,4
27003,92145,SMCR,231.0,0,1992-07-31,1992,3
27004,92146,SLT,231.0,0,2013-09-30,2013,3
27005,92147,SOC,520.0,0,2009-08-31,2009,3
27006,92148,BIK,450.0,0,2016-08-31,2016,3
27007,92149,VTA,100.0,0,2019-12-31,2019,4
27008,92150,VTG,552.0,0,2015-09-30,2015,3
27009,92151,VRY,470.0,0,2009-04-30,2009,2
27010,92152,DRW,100.0,0,2019-12-31,2019,4
27011,92153,SCSL,231.0,0,1996-11-29,1996,4
27012,92154,YGE,560.0,0,2018-06-29,2018,2
27013,92155,ESNC,587.0,0,2019-03-29,2019,1
27014,92156,COV,231.0,0,2015-01-30,2015,1
27015,92157,TEL,100.0,0,2019-12-31,2019,4
27016,92158,AXC,450.0,0,2009-07-31,2009,3
27017,92159,CNR,551.0,0,2009-07-31,2009,3
27018,92160,GKA,450.0,0,2008-06-30,2008,2
27019,92161,GGGO,233.0,0,1999-08-31,1999,3
27020,92162,GKB,450.0,0,2008-06-30,2008,2
27021,92163,GKC,450.0,0,2008-06-30,2008,2
27022,92164,GKD,450.0,0,2008-06-30,2008,2
27023,92165,GKE,450.0,0,2008-06-30,2008,2
27024,92166,ENY,231.0,0,2018-05-31,2018,2
27025,92167,CRO,450.0,0,2010-09-30,2010,3
27026,92168,HGI,231.0,0,2018-04-30,2018,2
27027,92169,ROB,450.0,0,2010-09-30,2010,3
27028,92170,GOF,100.0,0,2019-12-31,2019,4
27029,92171,INB,231.0,0,2019-12-31,2019,4
27030,92172,DHX,100.0,0,2019-12-31,2019,4
27031,92173,ETJ,100.0,0,2019-12-31,2019,4
27032,92174,GSB,100.0,0,2019-12-31,2019,4
27033,92175,GGA,470.0,0,2009-06-30,2009,2
27034,92176,HHP,450.0,0,2008-09-30,2008,3
27035,92177,HGG,560.0,0,2017-02-28,2017,1
27036,92178,JAG,552.0,0,2013-06-28,2013,2
27037,92179,MBH,470.0,0,2009-04-30,2009,2
27038,92180,SUNA,580.0,0,1988-05-31,1988,2
27039,92181,MAG,100.0,0,2019-12-31,2019,4
27040,92182,NZ,233.0,0,2010-11-30,2010,4
27041,92183,OWW,233.0,0,2015-09-30,2015,3
27042,92184,PMC,233.0,0,2017-12-29,2017,4
27043,92185,LOV,231.0,0,2017-11-30,2017,4
27044,92186,ULU,570.0,0,2012-03-30,2012,1
27045,92187,VEA,100.0,0,2019-12-31,2019,4
27046,92188,WBC,100.0,0,2019-12-31,2019,4
27047,92189,DEM,100.0,0,2019-12-31,2019,4
27048,92190,MF,574.0,1,2011-10-31,2011,4
27049,92191,VR,233.0,0,2018-07-31,2018,3
27050,92192,AIRV,233.0,0,2010-04-30,2010,2
27051,92193,ALUS,574.0,1,2009-05-29,2009,2
27052,92194,BLOG,233.0,0,2008-04-30,2008,2
27053,92195,BNCL,241.0,0,2019-02-28,2019,1
27054,92196,SVIC,560.0,0,1987-12-31,1987,4
27055,92197,CFSG,233.0,0,2011-11-30,2011,4
27056,92198,EBTX,233.0,0,2012-06-29,2012,2
27057,92199,FOOD,552.0,0,2010-03-31,2010,1
27058,92200,IMRX,560.0,0,2008-10-31,2008,4
27059,92201,LABC,233.0,0,2015-09-30,2015,3
27060,92202,LIMC,231.0,0,2009-07-31,2009,3
27061,92203,LULU,100.0,0,2019-12-31,2019,4
27062,92204,PWRD,233.0,0,2015-07-31,2015,3
27063,92205,REXX,560.0,0,2018-04-30,2018,2
27064,92206,BKEP,100.0,0,2019-12-31,2019,4
27065,92207,SHOR,233.0,0,2017-09-29,2017,3
27066,92208,SSBX,560.0,0,2008-09-30,2008,3
27067,92209,SLVN,231.0,0,1988-02-29,1988,1
27068,92210,TYPE,233.0,0,2019-10-31,2019,4
27069,92211,VOLT,233.0,0,2011-02-28,2011,1
27070,92212,AMIN,584.0,0,2010-08-31,2010,3
27071,92213,RIOT,100.0,0,2019-12-31,2019,4
27072,92214,DMAN,233.0,0,2012-02-29,2012,1
27073,92215,EXXI,574.0,1,2016-04-29,2016,2
27074,92216,FEED,552.0,0,2011-12-30,2011,4
27075,92217,SMBX,560.0,0,1993-03-31,1993,1
27076,92218,FIGI,552.0,0,2010-03-31,2010,1
27077,92219,HIRE,233.0,0,2008-08-29,2008,3
27078,92220,MASI,100.0,0,2019-12-31,2019,4
27079,92221,MELI,100.0,0,2019-12-31,2019,4
27080,92222,NEPT,100.0,0,2019-12-31,2019,4
27081,92223,PTSX,552.0,0,2014-12-31,2014,4
27082,92224,PRGN,560.0,0,2016-06-30,2016,2
27083,92225,NZYM,552.0,0,2005-10-31,2005,4
27084,92226,SCMP,233.0,0,2018-02-28,2018,1
27085,92227,BDBD,233.0,0,2016-01-29,2016,1
27086,92228,TTHI,231.0,0,2016-08-31,2016,3
27087,92229,VRTU,100.0,0,2019-12-31,2019,4
27088,92230,SPCB,100.0,0,2019-12-31,2019,4
27089,92231,WATG,584.0,0,2011-05-31,2011,2
27090,92232,ZINC,585.0,0,2016-02-29,2016,1
27091,92233,STAI,560.0,0,1989-04-28,1989,2
27092,92234,AMV,232.0,0,2009-07-31,2009,3
27093,92235,BCP,574.0,1,2008-10-31,2008,4
27094,92236,MZG,450.0,0,2009-12-31,2009,4
27095,92237,MZO,450.0,0,2009-12-31,2009,4
27096,92238,MZN,450.0,0,2009-12-31,2009,4
27097,92239,CXO,100.0,0,2019-12-31,2019,4
27098,92240,SRV,100.0,0,2019-12-31,2019,4
27099,92241,TCS,584.0,0,1995-04-28,1995,2
27100,92242,DXN,584.0,0,2009-02-27,2009,1
27101,92243,DM,552.0,0,2014-01-31,2014,1
27102,92244,EJ,233.0,0,2016-08-31,2016,3
27103,92245,AROC,100.0,0,2019-12-31,2019,4
27104,92246,FDD,100.0,0,2019-12-31,2019,4
27105,92247,FFR,100.0,0,2019-12-31,2019,4
27106,92248,THM,100.0,0,2019-12-31,2019,4
27107,92249,WPS,100.0,0,2019-12-31,2019,4
27108,92250,KHA,450.0,0,2009-07-31,2009,3
27109,92251,NLR,100.0,0,2019-12-31,2019,4
27110,92252,SNCA,100.0,0,2019-12-31,2019,4
27111,92253,PBM,570.0,0,2016-04-29,2016,2
27112,92254,PZG,231.0,0,2015-04-30,2015,2
27113,92255,CMLP,241.0,0,2013-10-31,2013,4
27114,92256,IVA,580.0,0,2010-12-31,2010,4
27115,92257,VMW,100.0,0,2019-12-31,2019,4
27116,92258,WX,233.0,0,2015-12-31,2015,4
27117,92259,CZZ,100.0,0,2019-12-31,2019,4
27118,92260,TMCI,552.0,0,1997-02-28,1997,1
27119,92261,G,100.0,0,2019-12-31,2019,4
27120,92262,AXU,100.0,0,2019-12-31,2019,4
27121,92263,FLY,100.0,0,2019-12-31,2019,4
27122,92264,BQR,231.0,0,2014-12-31,2014,4
27123,92265,CCGM,552.0,0,2012-02-29,2012,1
27124,92266,CDII,552.0,0,2012-07-31,2012,3
27125,92267,CFP,231.0,0,2015-06-30,2015,2
27126,92268,DUF,233.0,0,2013-04-30,2013,2
27127,92269,ENP,231.0,0,2011-11-30,2011,4
27128,92270,FAV,231.0,0,2016-10-31,2016,4
27129,92271,HTY,100.0,0,2019-12-31,2019,4
27130,92272,IID,100.0,0,2019-12-31,2019,4
27131,92273,MUB,100.0,0,2019-12-31,2019,4
27132,92274,MOO,100.0,0,2019-12-31,2019,4
27133,92275,NGZ,231.0,0,2014-01-31,2014,1
27134,92276,TNDS,560.0,0,1989-06-30,1989,2
27135,92277,PFP,450.0,0,2009-05-29,2009,2
27136,92278,PWD,450.0,0,2009-05-29,2009,2
27137,92279,PXH,100.0,0,2019-12-31,2019,4
27138,92280,PDN,100.0,0,2019-12-31,2019,4
27139,92281,PDQ,450.0,0,2009-05-29,2009,2
27140,92282,PKT,233.0,0,2015-06-30,2015,2
27141,92283,AGV,470.0,0,2008-07-31,2008,3
27142,92284,ADVNA,574.0,1,2009-11-30,2009,4
27143,92285,AVU,470.0,0,2008-07-31,2008,3
27144,92286,ACK,470.0,0,2008-07-31,2008,3
27145,92287,AKB,470.0,0,2008-07-31,2008,3
27146,92288,ATY,470.0,0,2008-07-31,2008,3
27147,92289,AQS,470.0,0,2008-07-31,2008,3
27148,92290,ACB,470.0,0,2008-07-31,2008,3
27149,92291,TFI,100.0,0,2019-12-31,2019,4
27150,92292,TBDI,560.0,0,1986-08-29,1986,3
27151,92293,TDC,100.0,0,2019-12-31,2019,4
27152,92294,UEC,100.0,0,2019-12-31,2019,4
27153,92295,WEST,560.0,0,2012-09-28,2012,3
27154,92296,ATHN,233.0,0,2019-02-28,2019,1
27155,92297,GLOI,584.0,0,2011-03-31,2011,1
27156,92298,IFLG,560.0,0,2010-10-29,2010,4
27157,92299,BFED,241.0,0,2012-10-31,2012,4
27158,92300,CAST,584.0,0,2012-03-30,2012,1
27159,92301,FANH,100.0,0,2019-12-31,2019,4
27160,92302,CTCT,233.0,0,2016-02-29,2016,1
27161,92303,FFNW,100.0,0,2019-12-31,2019,4
27162,92304,FGXI,233.0,0,2010-03-31,2010,1
27163,92305,TSVC,550.0,0,1986-07-31,1986,3
27164,92306,FUQI,584.0,0,2011-03-31,2011,1
27165,92307,GXDX,233.0,0,2011-03-31,2011,1
27166,92308,LPSB,241.0,0,2016-07-29,2016,3
27167,92309,MAIN,100.0,0,2019-12-31,2019,4
27168,92310,MAPP,233.0,0,2013-03-28,2013,1
27169,92311,PMII,552.0,0,2009-05-29,2009,2
27170,92312,MKTS,552.0,0,2012-09-28,2012,3
27171,92313,TVXG,233.0,0,1991-02-28,1991,1
27172,92314,BCOM,100.0,0,2019-12-31,2019,4
27173,92315,STXX,574.0,1,2009-11-30,2009,4
27174,92316,TARG,261.0,0,2009-02-27,2009,1
27175,92317,THMD,233.0,0,2010-12-31,2010,4
27176,92318,TOWN,100.0,0,2019-12-31,2019,4
27177,92319,BAXS,574.0,1,2014-11-28,2014,4
27178,92320,SAAS,233.0,0,2016-11-30,2016,4
27179,92321,TAUR,550.0,0,1990-07-31,1990,3
27180,92322,ULTA,100.0,0,2019-12-31,2019,4
27181,92324,ABAT,584.0,0,2011-11-30,2011,4
27182,92326,CVI,100.0,0,2019-12-31,2019,4
27183,92327,STV,561.0,0,2017-05-31,2017,2
27184,92328,CSR,233.0,0,2011-09-30,2011,3
27185,92329,IRO,450.0,0,2010-09-30,2010,3
27186,92330,CML,233.0,0,2011-02-28,2011,1
27187,92331,DFT,231.0,0,2017-09-29,2017,3
27188,92332,GSI,560.0,0,2016-07-29,2016,3
27189,92333,TOH,231.0,0,2009-09-30,2009,3
27190,92334,HIA,470.0,0,2009-10-30,2009,4
27191,92335,IAN,470.0,0,2009-10-30,2009,4
27192,92336,NYF,100.0,0,2019-12-31,2019,4
27193,92337,CMF,100.0,0,2019-12-31,2019,4
27194,92338,LFT,584.0,0,2011-05-31,2011,2
27195,92339,MV,231.0,0,2009-10-30,2009,4
27196,92340,SIMC,573.0,0,2008-12-31,2008,4
27197,92341,MXT,570.0,0,2014-11-28,2014,4
27198,92343,ROIC,100.0,0,2019-12-31,2019,4
27199,92344,NED,233.0,0,2014-07-31,2014,3
27200,92345,NBY,100.0,0,2019-12-31,2019,4
27201,92346,PCX,574.0,1,2012-07-31,2012,3
27202,92347,PWZ,100.0,0,2019-12-31,2019,4
27203,92348,PZT,100.0,0,2019-12-31,2019,4
27204,92349,PZA,100.0,0,2019-12-31,2019,4
27205,92350,PLW,100.0,0,2019-12-31,2019,4
27206,92351,PCY,100.0,0,2019-12-31,2019,4
27207,92352,EFU,100.0,0,2019-12-31,2019,4
27208,92353,EFZ,100.0,0,2019-12-31,2019,4
27209,92354,PZN,100.0,0,2019-12-31,2019,4
27210,92355,RBS,100.0,0,2019-12-31,2019,4
27211,92356,TCIC,550.0,0,1987-01-30,1987,1
27212,92357,SHM,100.0,0,2019-12-31,2019,4
27213,92358,INY,450.0,0,2016-08-31,2016,3
27214,92359,CXA,450.0,0,2016-08-31,2016,3
27215,92360,BWX,100.0,0,2019-12-31,2019,4
27216,92361,SFV,470.0,0,2009-03-31,2009,1
27217,92362,SIH,470.0,0,2009-03-31,2009,1
27218,92363,SNB,470.0,0,2009-03-31,2009,1
27219,92364,TDCX,580.0,0,1992-06-30,1992,2
27220,92365,SSK,470.0,0,2009-03-31,2009,1
27221,92366,SVD,470.0,0,2009-03-31,2009,1
27222,92367,SZG,470.0,0,2009-03-31,2009,1
27223,92368,TDD,450.0,0,2015-05-29,2015,2
27224,92369,TDH,450.0,0,2015-05-29,2015,2
27225,92370,TDN,450.0,0,2015-05-29,2015,2
27226,92371,TDV,450.0,0,2015-05-29,2015,2
27227,92372,TKAT,560.0,0,1992-07-31,1992,3
27228,92373,TDX,450.0,0,2015-05-29,2015,2
27229,92374,TCW,232.0,0,2009-10-30,2009,4
27230,92375,VNR,574.0,1,2017-02-28,2017,1
27231,92376,VM,231.0,0,2009-11-30,2009,4
27232,92377,DGS,100.0,0,2019-12-31,2019,4
27233,92378,ZEP,233.0,0,2015-06-30,2015,2
27234,92379,TGH,100.0,0,2019-12-31,2019,4
27235,92380,SHIP,100.0,0,2019-12-31,2019,4
27236,92381,ABII,244.0,0,2010-10-29,2010,4
27237,92382,MYP,470.0,0,2008-10-31,2008,4
27238,92383,SAW,470.0,0,2008-10-31,2008,4
27239,92384,GRO,585.0,0,2016-11-30,2016,4
27240,92385,CIM,100.0,0,2019-12-31,2019,4
27241,92386,NPD,233.0,0,2016-08-31,2016,3
27242,92387,CUT,231.0,0,2018-04-30,2018,2
27243,92388,EPB,241.0,0,2014-11-28,2014,4
27244,92389,ES,233.0,0,2013-05-31,2013,2
27245,92390,FGD,100.0,0,2019-12-31,2019,4
27246,92391,PUF,470.0,0,2008-10-31,2008,4
27247,92392,WSI,470.0,0,2008-10-31,2008,4
27248,92393,GA,233.0,0,2014-07-31,2014,3
27249,92394,SGS,233.0,0,2012-04-30,2012,2
27250,92395,NES,560.0,0,2016-01-29,2016,1
27251,92396,ECH,100.0,0,2019-12-31,2019,4
27252,92397,BKF,100.0,0,2019-12-31,2019,4
27253,92398,AIA,100.0,0,2019-12-31,2019,4
27254,92399,TRCI,233.0,0,2011-05-31,2011,2
27255,92400,LL,100.0,0,2019-12-31,2019,4
27256,92401,TELS,552.0,0,1998-09-30,1998,3
27257,92402,MSCI,100.0,0,2019-12-31,2019,4
27258,92403,NMD,331.0,0,2013-07-31,2013,3
27259,92404,OSP,233.0,0,2009-12-31,2009,4
27260,92405,SCU,100.0,0,2019-12-31,2019,4
27261,92406,PKO,100.0,0,2019-12-31,2019,4
27262,92407,PVI,100.0,0,2019-12-31,2019,4
27263,92408,PHB,100.0,0,2019-12-31,2019,4
27264,92409,FXP,100.0,0,2019-12-31,2019,4
27265,92410,EWV,100.0,0,2019-12-31,2019,4
27266,92411,EEV,100.0,0,2019-12-31,2019,4
27267,92412,EUM,100.0,0,2019-12-31,2019,4
27268,92413,RRZ,450.0,0,2010-05-28,2010,2
27269,92414,RRY,450.0,0,2010-05-28,2010,2
27270,92415,RMS,450.0,0,2010-05-28,2010,2
27271,92416,RMM,450.0,0,2010-05-28,2010,2
27272,92417,RSW,450.0,0,2013-03-28,2013,1
27273,92418,RSU,450.0,0,2013-03-28,2013,1
27274,92419,DSP,470.0,0,2009-10-30,2009,4
27275,92420,TLCC,580.0,0,1990-06-29,1990,2
27276,92421,SD,552.0,0,2016-01-29,2016,1
27277,92422,CCME,585.0,0,2011-03-31,2011,1
27278,92423,TC,552.0,0,2016-01-29,2016,1
27279,92424,PAR,233.0,0,2010-09-30,2010,3
27280,92425,WGW,241.0,0,2009-06-30,2009,2
27281,92426,NMM,100.0,0,2019-12-31,2019,4
27282,92427,ANTE,100.0,0,2019-12-31,2019,4
27283,92428,APEI,100.0,0,2019-12-31,2019,4
27284,92429,AREX,552.0,0,2019-11-29,2019,4
27285,92430,ARYX,560.0,0,2011-03-31,2011,1
27286,92431,BFRM,233.0,0,2010-02-26,2010,1
27287,92432,ENSG,100.0,0,2019-12-31,2019,4
27288,92433,RSLS,552.0,0,2018-12-31,2018,4
27289,92434,FABK,573.0,0,2013-05-31,2013,2
27290,92435,ICXT,233.0,0,2010-10-29,2010,4
27291,92436,TLLS,580.0,0,1995-03-31,1995,1
27292,92437,IFAS,450.0,0,2015-08-31,2015,3
27293,92438,IFEU,100.0,0,2019-12-31,2019,4
27294,92439,IFGL,100.0,0,2019-12-31,2019,4
27295,92440,IFNA,450.0,0,2015-08-31,2015,3
27296,92441,IEUS,100.0,0,2019-12-31,2019,4
27297,92442,INET,233.0,0,2010-12-31,2010,4
27298,92443,NFBK,100.0,0,2019-12-31,2019,4
27299,92444,TLOS,233.0,0,1990-02-28,1990,1
27300,92445,NSPH,233.0,0,2016-06-30,2016,2
27301,92446,PROJ,233.0,0,2012-10-31,2012,4
27302,92447,QELP,231.0,0,2010-03-31,2010,1
27303,92448,RBCN,100.0,0,2019-12-31,2019,4
27304,92449,REED,100.0,0,2019-12-31,2019,4
27305,92450,SDBT,233.0,0,2013-07-31,2013,3
27306,92451,SFSF,233.0,0,2012-02-29,2012,1
27307,92452,TTII,580.0,0,1993-04-30,1993,2
27308,92453,SES,100.0,0,2019-12-31,2019,4
27309,92454,IQNT,233.0,0,2017-02-28,2017,1
27310,92455,VRAD,233.0,0,2010-07-30,2010,3
27311,92456,ATHX,100.0,0,2019-12-31,2019,4
27312,92457,CATM,100.0,0,2019-12-31,2019,4
27313,92458,CEDU,233.0,0,2014-04-30,2014,2
27314,92459,CGRB,233.0,0,2009-07-31,2009,3
27315,92460,ENTR,241.0,0,2015-04-30,2015,2
27316,92461,GFLB,570.0,0,2010-05-28,2010,2
